Dataset,Classifier,Clustering,K,TrainAccuracy,TestAccuracy
optdigits,svmLinear,km,103,0.992885094272501,0.967604129583482
optdigits,svmLinear,km,104,0.993596584845251,0.96938412246351
optdigits,svmLinear,km,105,0.989327641408751,0.97436810252759
optdigits,svmLinear,km,106,0.993596584845251,0.970452118191527
optdigits,svmLinear,km,107,0.990039131981501,0.972232111071556
optdigits,svmLinear,km,108,0.991462113127001,0.972944108223567
optdigits,svmLinear,km,109,0.993952330131626,0.970096119615522
optdigits,svmLinear,km,110,0.992885094272501,0.975080099679601
optdigits,svmLinear,km,111,0.993240839558876,0.971520113919544
optdigits,svmLinear,km,112,0.990394877267876,0.971520113919544
optdigits,svmLinear,km,113,0.993596584845251,0.968672125311499
optdigits,svmLinear,km,114,0.992173603699751,0.975436098255607
optdigits,svmLinear,km,115,0.994308075418001,0.965824136703453
optdigits,svmLinear,km,116,0.992173603699751,0.973656105375578
optdigits,svmLinear,km,117,0.992173603699751,0.975080099679601
optdigits,svmLinear,km,118,0.993952330131626,0.973300106799573
optdigits,svmLinear,km,119,0.990394877267876,0.972588109647561
optdigits,svmLinear,km,120,0.992173603699751,0.975436098255607
optdigits,svmLinear,km,121,0.994308075418001,0.96938412246351
optdigits,svmLinear,km,122,0.991817858413376,0.976504093983624
optdigits,svmLinear,km,123,0.991817858413376,0.975080099679601
optdigits,svmLinear,km,124,0.992173603699751,0.973656105375578
optdigits,svmLinear,km,125,0.990750622554251,0.97436810252759
optdigits,svmLinear,km,126,0.991462113127001,0.974724101103596
optdigits,svmLinear,km,127,0.995019565990751,0.969028123887504
optdigits,svmLinear,km,128,0.992173603699751,0.974724101103596
optdigits,svmLinear,km,129,0.992529348986126,0.969028123887504
optdigits,svmLinear,km,130,0.991462113127001,0.975080099679601
optdigits,svmLinear,km,131,0.992173603699751,0.974012103951584
optdigits,svmLinear,km,132,0.993240839558876,0.97187611249555
optdigits,svmLinear,km,133,0.992529348986126,0.972232111071556
optdigits,svmLinear,km,134,0.993240839558876,0.975436098255607
optdigits,svmLinear,km,135,0.991106367840626,0.977216091135635
optdigits,svmLinear,km,136,0.996086801849876,0.967248131007476
optdigits,svmLinear,km,137,0.994308075418001,0.97436810252759
optdigits,svmLinear,km,138,0.995019565990751,0.96689213243147
optdigits,svmLinear,km,139,0.991817858413376,0.976148095407618
optdigits,svmLinear,km,140,0.994308075418001,0.97187611249555
optdigits,svmLinear,km,141,0.993952330131626,0.975792096831613
optdigits,svmLinear,km,142,0.994308075418001,0.969740121039516
optdigits,svmLinear,km,143,0.996086801849876,0.970452118191527
optdigits,svmLinear,km,144,0.994308075418001,0.973656105375578
optdigits,svmLinear,km,145,0.995019565990751,0.967248131007476
optdigits,svmLinear,km,146,0.992885094272501,0.973300106799573
optdigits,svmLinear,km,147,0.995731056563501,0.97436810252759
optdigits,svmLinear,km,148,0.993240839558876,0.97187611249555
optdigits,svmLinear,km,149,0.994308075418001,0.970096119615522
optdigits,svmLinear,km,150,0.993596584845251,0.975792096831613
optdigits,svmLinear,km,151,0.995731056563501,0.981488074047704
optdigits,svmLinear,km,152,0.993952330131626,0.975080099679601
optdigits,svmLinear,km,153,0.994308075418001,0.97187611249555
optdigits,svmLinear,km,154,0.993952330131626,0.975792096831613
optdigits,svmLinear,km,155,0.992173603699751,0.978284086863653
optdigits,svmLinear,km,156,0.995019565990751,0.972944108223567
optdigits,svmLinear,km,157,0.993952330131626,0.973656105375578
optdigits,svmLinear,km,158,0.993952330131626,0.976504093983624
optdigits,svmLinear,km,159,0.995375311277126,0.977216091135635
optdigits,svmLinear,km,160,0.994308075418001,0.977928088287647
optdigits,svmLinear,km,161,0.993952330131626,0.977572089711641
optdigits,svmLinear,km,162,0.996798292422625,0.973656105375578
optdigits,svmLinear,km,163,0.993952330131626,0.97935208259167
optdigits,svmLinear,km,164,0.995375311277126,0.974012103951584
optdigits,svmLinear,km,165,0.995019565990751,0.974012103951584
optdigits,svmLinear,km,166,0.995731056563501,0.972944108223567
optdigits,svmLinear,km,167,0.994663820704376,0.978284086863653
optdigits,svmLinear,km,168,0.994663820704376,0.974724101103596
optdigits,svmLinear,km,169,0.995731056563501,0.975436098255607
optdigits,svmLinear,km,170,0.995731056563501,0.971520113919544
optdigits,svmLinear,km,171,0.993596584845251,0.97436810252759
optdigits,svmLinear,km,172,0.994308075418001,0.972588109647561
optdigits,svmLinear,km,173,0.994308075418001,0.972232111071556
optdigits,svmLinear,km,174,0.993596584845251,0.974012103951584
optdigits,svmLinear,km,175,0.994663820704376,0.977216091135635
optdigits,svmLinear,km,176,0.993240839558876,0.968316126735493
optdigits,svmLinear,km,177,0.994308075418001,0.972944108223567
optdigits,svmLinear,km,178,0.995019565990751,0.972588109647561
optdigits,svmLinear,km,179,0.996086801849876,0.978284086863653
optdigits,svmLinear,km,180,0.994308075418001,0.97935208259167
optdigits,svmLinear,km,181,0.993952330131626,0.972944108223567
optdigits,svmLinear,km,182,0.996086801849876,0.976504093983624
optdigits,svmLinear,km,183,0.994663820704376,0.970808116767533
optdigits,svmLinear,km,184,0.996086801849876,0.97436810252759
optdigits,svmLinear,km,185,0.992529348986126,0.975792096831613
optdigits,svmLinear,km,186,0.997154037709,0.974724101103596
optdigits,svmLinear,km,187,0.994663820704376,0.981488074047704
optdigits,svmLinear,km,188,0.995731056563501,0.975436098255607
optdigits,svmLinear,km,189,0.99644254713625,0.967960128159487
optdigits,svmLinear,km,190,0.99786552828175,0.969740121039516
optdigits,svmLinear,km,191,0.993596584845251,0.976504093983624
optdigits,svmLinear,km,192,0.994663820704376,0.973300106799573
optdigits,svmLinear,km,193,0.995019565990751,0.972232111071556
optdigits,svmLinear,km,194,0.994663820704376,0.974724101103596
optdigits,svmLinear,km,195,0.995375311277126,0.97187611249555
optdigits,svmLinear,km,196,0.994663820704376,0.970808116767533
optdigits,svmLinear,km,197,0.994308075418001,0.976148095407618
optdigits,svmLinear,km,198,0.996086801849876,0.968316126735493
optdigits,svmLinear,km,199,0.995731056563501,0.970808116767533
optdigits,svmLinear,km,200,0.993596584845251,0.975792096831613
