Dataset,Classifier,Clustering,K,TrainAccuracy,TestAccuracy
vowel-context,svmLinear,km,100,0.987878787878788,0.915151515151515
vowel-context,svmLinear,km,101,0.981818181818182,0.927272727272727
vowel-context,svmLinear,km,102,0.993939393939394,0.933333333333333
vowel-context,svmLinear,km,103,0.985858585858586,0.886868686868687
vowel-context,svmLinear,km,104,0.981818181818182,0.896969696969697
vowel-context,svmLinear,km,105,0.97979797979798,0.913131313131313
vowel-context,svmLinear,km,106,0.985858585858586,0.917171717171717
vowel-context,svmLinear,km,107,0.987878787878788,0.911111111111111
vowel-context,svmLinear,km,108,0.983838383838384,0.921212121212121
vowel-context,svmLinear,km,109,0.981818181818182,0.925252525252525
vowel-context,svmLinear,km,110,0.96969696969697,0.933333333333333
vowel-context,svmLinear,km,111,0.97979797979798,0.913131313131313
vowel-context,svmLinear,km,112,0.981818181818182,0.929292929292929
vowel-context,svmLinear,km,113,0.981818181818182,0.894949494949495
vowel-context,svmLinear,km,114,0.983838383838384,0.894949494949495
vowel-context,svmLinear,km,115,0.991919191919192,0.911111111111111
vowel-context,svmLinear,km,116,0.98989898989899,0.915151515151515
vowel-context,svmLinear,km,117,0.981818181818182,0.917171717171717
vowel-context,svmLinear,km,118,0.983838383838384,0.872727272727273
vowel-context,svmLinear,km,119,0.983838383838384,0.886868686868687
vowel-context,svmLinear,km,120,0.981818181818182,0.894949494949495
vowel-context,svmLinear,km,121,0.983838383838384,0.894949494949495
vowel-context,svmLinear,km,122,0.987878787878788,0.913131313131313
vowel-context,svmLinear,km,123,0.993939393939394,0.913131313131313
vowel-context,svmLinear,km,124,0.987878787878788,0.917171717171717
vowel-context,svmLinear,km,125,0.987878787878788,0.927272727272727
vowel-context,svmLinear,km,126,0.97979797979798,0.927272727272727
vowel-context,svmLinear,km,127,0.98989898989899,0.927272727272727
vowel-context,svmLinear,km,128,0.985858585858586,0.913131313131313
vowel-context,svmLinear,km,129,0.985858585858586,0.907070707070707
vowel-context,svmLinear,km,130,0.983838383838384,0.907070707070707
vowel-context,svmLinear,km,131,0.983838383838384,0.903030303030303
vowel-context,svmLinear,km,132,0.987878787878788,0.905050505050505
vowel-context,svmLinear,km,133,0.98989898989899,0.941414141414141
vowel-context,svmLinear,km,134,0.987878787878788,0.896969696969697
vowel-context,svmLinear,km,135,0.991919191919192,0.927272727272727
vowel-context,svmLinear,km,136,0.983838383838384,0.923232323232323
vowel-context,svmLinear,km,137,0.987878787878788,0.913131313131313
vowel-context,svmLinear,km,138,0.98989898989899,0.913131313131313
vowel-context,svmLinear,km,139,0.985858585858586,0.923232323232323
vowel-context,svmLinear,km,140,0.991919191919192,0.894949494949495
vowel-context,svmLinear,km,141,0.98989898989899,0.915151515151515
vowel-context,svmLinear,km,142,0.98989898989899,0.939393939393939
vowel-context,svmLinear,km,143,0.983838383838384,0.884848484848485
vowel-context,svmLinear,km,144,0.985858585858586,0.919191919191919
vowel-context,svmLinear,km,145,0.987878787878788,0.923232323232323
vowel-context,svmLinear,km,146,0.987878787878788,0.935353535353535
vowel-context,svmLinear,km,147,0.991919191919192,0.892929292929293
vowel-context,svmLinear,km,148,0.98989898989899,0.880808080808081
vowel-context,svmLinear,km,149,0.993939393939394,0.901010101010101
vowel-context,svmLinear,km,150,0.993939393939394,0.919191919191919
vowel-context,svmLinear,km,151,0.98989898989899,0.927272727272727
vowel-context,svmLinear,km,152,0.987878787878788,0.909090909090909
vowel-context,svmLinear,km,153,0.993939393939394,0.941414141414141
vowel-context,svmLinear,km,154,0.993939393939394,0.915151515151515
vowel-context,svmLinear,km,155,0.987878787878788,0.933333333333333
vowel-context,svmLinear,km,156,0.991919191919192,0.939393939393939
vowel-context,svmLinear,km,157,0.98989898989899,0.935353535353535
vowel-context,svmLinear,km,158,0.981818181818182,0.925252525252525
vowel-context,svmLinear,km,159,0.983838383838384,0.903030303030303
vowel-context,svmLinear,km,160,0.995959595959596,0.903030303030303
vowel-context,svmLinear,km,161,0.995959595959596,0.915151515151515
vowel-context,svmLinear,km,162,0.993939393939394,0.888888888888889
vowel-context,svmLinear,km,163,0.987878787878788,0.913131313131313
vowel-context,svmLinear,km,164,0.98989898989899,0.886868686868687
vowel-context,svmLinear,km,165,0.993939393939394,0.907070707070707
vowel-context,svmLinear,km,166,0.97979797979798,0.911111111111111
vowel-context,svmLinear,km,167,0.993939393939394,0.886868686868687
vowel-context,svmLinear,km,168,0.993939393939394,0.905050505050505
vowel-context,svmLinear,km,169,0.987878787878788,0.917171717171717
vowel-context,svmLinear,km,170,0.987878787878788,0.937373737373737
vowel-context,svmLinear,km,171,0.997979797979798,0.870707070707071
vowel-context,svmLinear,km,172,0.995959595959596,0.911111111111111
vowel-context,svmLinear,km,173,0.995959595959596,0.911111111111111
vowel-context,svmLinear,km,174,0.993939393939394,0.947474747474747
vowel-context,svmLinear,km,175,0.987878787878788,0.935353535353535
vowel-context,svmLinear,km,176,0.995959595959596,0.929292929292929
vowel-context,svmLinear,km,177,0.98989898989899,0.933333333333333
vowel-context,svmLinear,km,178,0.993939393939394,0.951515151515152
vowel-context,svmLinear,km,179,0.995959595959596,0.917171717171717
vowel-context,svmLinear,km,180,0.991919191919192,0.945454545454545
vowel-context,svmLinear,km,181,0.997979797979798,0.898989898989899
vowel-context,svmLinear,km,182,0.987878787878788,0.945454545454545
vowel-context,svmLinear,km,183,0.991919191919192,0.915151515151515
vowel-context,svmLinear,km,184,0.993939393939394,0.931313131313131
vowel-context,svmLinear,km,185,0.991919191919192,0.915151515151515
vowel-context,svmLinear,km,186,0.98989898989899,0.947474747474747
vowel-context,svmLinear,km,187,0.98989898989899,0.931313131313131
vowel-context,svmLinear,km,188,0.995959595959596,0.894949494949495
vowel-context,svmLinear,km,189,0.991919191919192,0.929292929292929
vowel-context,svmLinear,km,190,0.98989898989899,0.913131313131313
vowel-context,svmLinear,km,191,0.993939393939394,0.941414141414141
vowel-context,svmLinear,km,192,0.995959595959596,0.909090909090909
vowel-context,svmLinear,km,193,0.991919191919192,0.901010101010101
vowel-context,svmLinear,km,194,0.991919191919192,0.921212121212121
vowel-context,svmLinear,km,195,0.997979797979798,0.915151515151515
vowel-context,svmLinear,km,196,0.993939393939394,0.894949494949495
vowel-context,svmLinear,km,197,0.995959595959596,0.931313131313131
vowel-context,svmLinear,km,198,0.991919191919192,0.890909090909091
vowel-context,svmLinear,km,199,0.995959595959596,0.913131313131313
vowel-context,svmLinear,km,200,0.991919191919192,0.931313131313131
