Dataset,Classifier,Clustering,K,TrainAccuracy,TestAccuracy
statlog-satimage,svmLinear,km,94,0.903696800248524,0.894589552238806
statlog-satimage,svmLinear,km,95,0.905871388630009,0.887748756218905
statlog-satimage,svmLinear,km,96,0.902764833799317,0.89521144278607
statlog-satimage,svmLinear,km,97,0.903386144765455,0.888059701492537
statlog-satimage,svmLinear,km,98,0.904318111214663,0.888370646766169
statlog-satimage,svmLinear,km,99,0.907735321528425,0.888370646766169
statlog-satimage,svmLinear,km,100,0.903386144765455,0.895833333333333
statlog-satimage,svmLinear,km,101,0.904628766697732,0.888992537313433
statlog-satimage,svmLinear,km,102,0.895930413171792,0.902985074626866
statlog-satimage,svmLinear,km,103,0.900590245417832,0.888992537313433
statlog-satimage,svmLinear,km,104,0.907424666045356,0.89023631840796
statlog-satimage,svmLinear,km,105,0.907424666045356,0.892723880597015
statlog-satimage,svmLinear,km,106,0.901522211867039,0.902674129353234
statlog-satimage,svmLinear,km,107,0.90556073314694,0.895522388059702
statlog-satimage,svmLinear,km,108,0.903386144765455,0.893034825870647
statlog-satimage,svmLinear,km,109,0.905250077663871,0.891169154228856
statlog-satimage,svmLinear,km,110,0.904007455731594,0.897699004975124
statlog-satimage,svmLinear,km,111,0.90990990990991,0.889614427860697
statlog-satimage,svmLinear,km,112,0.908356632494564,0.889925373134328
statlog-satimage,svmLinear,km,113,0.898415657036347,0.903917910447761
statlog-satimage,svmLinear,km,114,0.908667287977633,0.891480099502488
statlog-satimage,svmLinear,km,115,0.903386144765455,0.903606965174129
statlog-satimage,svmLinear,km,116,0.904939422180801,0.90205223880597
statlog-satimage,svmLinear,km,117,0.907424666045356,0.891480099502488
statlog-satimage,svmLinear,km,118,0.908356632494564,0.89365671641791
statlog-satimage,svmLinear,km,119,0.901832867350109,0.896766169154229
statlog-satimage,svmLinear,km,120,0.908667287977633,0.891169154228856
statlog-satimage,svmLinear,km,121,0.90556073314694,0.896455223880597
statlog-satimage,svmLinear,km,122,0.906492699596148,0.896455223880597
statlog-satimage,svmLinear,km,123,0.904939422180801,0.889925373134328
statlog-satimage,svmLinear,km,124,0.908977943460702,0.901430348258706
statlog-satimage,svmLinear,km,125,0.907735321528425,0.886504975124378
statlog-satimage,svmLinear,km,126,0.908667287977633,0.895522388059702
statlog-satimage,svmLinear,km,127,0.905250077663871,0.898320895522388
statlog-satimage,svmLinear,km,128,0.908667287977633,0.894589552238806
statlog-satimage,svmLinear,km,129,0.908045977011494,0.897077114427861
statlog-satimage,svmLinear,km,130,0.908045977011494,0.893034825870647
statlog-satimage,svmLinear,km,131,0.912084498291395,0.894900497512438
statlog-satimage,svmLinear,km,132,0.90990990990991,0.88681592039801
statlog-satimage,svmLinear,km,133,0.904939422180801,0.899564676616915
statlog-satimage,svmLinear,km,134,0.90121155638397,0.902363184079602
statlog-satimage,svmLinear,km,135,0.906803355079217,0.89863184079602
statlog-satimage,svmLinear,km,136,0.906492699596148,0.902985074626866
statlog-satimage,svmLinear,km,137,0.909599254426841,0.89365671641791
statlog-satimage,svmLinear,km,138,0.907114010562286,0.897077114427861
statlog-satimage,svmLinear,km,139,0.904939422180801,0.900186567164179
statlog-satimage,svmLinear,km,140,0.90556073314694,0.902674129353234
statlog-satimage,svmLinear,km,141,0.911152531842187,0.888992537313433
statlog-satimage,svmLinear,km,142,0.907114010562286,0.895833333333333
statlog-satimage,svmLinear,km,143,0.905250077663871,0.898942786069652
statlog-satimage,svmLinear,km,144,0.908667287977633,0.898942786069652
statlog-satimage,svmLinear,km,145,0.907735321528425,0.89521144278607
statlog-satimage,svmLinear,km,146,0.912705809257533,0.889925373134328
statlog-satimage,svmLinear,km,147,0.907114010562286,0.900186567164179
statlog-satimage,svmLinear,km,148,0.90990990990991,0.894589552238806
statlog-satimage,svmLinear,km,149,0.907114010562286,0.900497512437811
statlog-satimage,svmLinear,km,150,0.909599254426841,0.899875621890547
statlog-satimage,svmLinear,km,151,0.908356632494564,0.898320895522388
statlog-satimage,svmLinear,km,152,0.912084498291395,0.897388059701492
statlog-satimage,svmLinear,km,153,0.907735321528425,0.901430348258706
statlog-satimage,svmLinear,km,154,0.909288598943771,0.898320895522388
statlog-satimage,svmLinear,km,155,0.913637775706741,0.899564676616915
statlog-satimage,svmLinear,km,156,0.904939422180801,0.894589552238806
statlog-satimage,svmLinear,km,157,0.914569742155949,0.891169154228856
statlog-satimage,svmLinear,km,158,0.908667287977633,0.900497512437811
statlog-satimage,svmLinear,km,159,0.916433675054365,0.891480099502488
statlog-satimage,svmLinear,km,160,0.915191053122088,0.896144278606965
statlog-satimage,svmLinear,km,161,0.917054986020503,0.896144278606965
statlog-satimage,svmLinear,km,162,0.910531220876048,0.89521144278607
statlog-satimage,svmLinear,km,163,0.910531220876048,0.900186567164179
statlog-satimage,svmLinear,km,164,0.904628766697732,0.902674129353234
statlog-satimage,svmLinear,km,165,0.912395153774464,0.897388059701492
statlog-satimage,svmLinear,km,166,0.906492699596148,0.899875621890547
statlog-satimage,svmLinear,km,167,0.908667287977633,0.900186567164179
statlog-satimage,svmLinear,km,168,0.911773842808326,0.89521144278607
statlog-satimage,svmLinear,km,169,0.915191053122088,0.89365671641791
statlog-satimage,svmLinear,km,170,0.916123019571295,0.895833333333333
statlog-satimage,svmLinear,km,171,0.911152531842187,0.89521144278607
statlog-satimage,svmLinear,km,172,0.917986952469711,0.892101990049751
statlog-satimage,svmLinear,km,173,0.90556073314694,0.897699004975124
statlog-satimage,svmLinear,km,174,0.914569742155949,0.901430348258706
statlog-satimage,svmLinear,km,175,0.912395153774464,0.895833333333333
statlog-satimage,svmLinear,km,176,0.913327120223672,0.894589552238806
statlog-satimage,svmLinear,km,177,0.906182044113079,0.904850746268657
statlog-satimage,svmLinear,km,178,0.913327120223672,0.896766169154229
statlog-satimage,svmLinear,km,179,0.911152531842187,0.903606965174129
statlog-satimage,svmLinear,km,180,0.914569742155949,0.894278606965174
statlog-satimage,svmLinear,km,181,0.915501708605157,0.895833333333333
statlog-satimage,svmLinear,km,182,0.911152531842187,0.900808457711443
statlog-satimage,svmLinear,km,183,0.913948431189811,0.896766169154229
statlog-satimage,svmLinear,km,184,0.910531220876048,0.899253731343284
statlog-satimage,svmLinear,km,185,0.915191053122088,0.893967661691542
statlog-satimage,svmLinear,km,186,0.911463187325256,0.896144278606965
statlog-satimage,svmLinear,km,187,0.913016464740603,0.900497512437811
statlog-satimage,svmLinear,km,188,0.908977943460702,0.905783582089552
statlog-satimage,svmLinear,km,189,0.913327120223672,0.895522388059702
statlog-satimage,svmLinear,km,190,0.911463187325256,0.899564676616915
statlog-satimage,svmLinear,km,191,0.916433675054365,0.901430348258706
statlog-satimage,svmLinear,km,192,0.913637775706741,0.900497512437811
statlog-satimage,svmLinear,km,193,0.913016464740603,0.90205223880597
statlog-satimage,svmLinear,km,194,0.914569742155949,0.900497512437811
statlog-satimage,svmLinear,km,195,0.908977943460702,0.898320895522388
statlog-satimage,svmLinear,km,196,0.905871388630009,0.912002487562189
statlog-satimage,svmLinear,km,197,0.909599254426841,0.902363184079602
statlog-satimage,svmLinear,km,198,0.912084498291395,0.896455223880597
statlog-satimage,svmLinear,km,199,0.912395153774464,0.896455223880597
statlog-satimage,svmLinear,km,200,0.91425908667288,0.896144278606965
