Dataset,Classifier,Clustering,K,TrainAccuracy,TestAccuracy
spectrometer,svmLinear,km,100,0.819148936170213,0.558232931726908
spectrometer,svmLinear,km,101,0.797872340425532,0.562248995983936
spectrometer,svmLinear,km,102,0.819148936170213,0.55421686746988
spectrometer,svmLinear,km,103,0.794326241134752,0.558232931726908
spectrometer,svmLinear,km,104,0.826241134751773,0.546184738955823
spectrometer,svmLinear,km,105,0.808510638297872,0.538152610441767
spectrometer,svmLinear,km,106,0.804964539007092,0.566265060240964
spectrometer,svmLinear,km,107,0.858156028368794,0.558232931726908
spectrometer,svmLinear,km,108,0.783687943262411,0.538152610441767
spectrometer,svmLinear,km,109,0.840425531914894,0.538152610441767
spectrometer,svmLinear,km,110,0.826241134751773,0.55421686746988
spectrometer,svmLinear,km,111,0.783687943262411,0.542168674698795
spectrometer,svmLinear,km,112,0.840425531914894,0.48995983935743
spectrometer,svmLinear,km,113,0.783687943262411,0.57429718875502
spectrometer,svmLinear,km,114,0.797872340425532,0.582329317269076
spectrometer,svmLinear,km,115,0.861702127659574,0.518072289156627
spectrometer,svmLinear,km,116,0.812056737588652,0.582329317269076
spectrometer,svmLinear,km,117,0.819148936170213,0.582329317269076
spectrometer,svmLinear,km,118,0.836879432624113,0.582329317269076
spectrometer,svmLinear,km,119,0.843971631205674,0.546184738955823
spectrometer,svmLinear,km,120,0.826241134751773,0.546184738955823
spectrometer,svmLinear,km,121,0.815602836879433,0.570281124497992
spectrometer,svmLinear,km,122,0.836879432624113,0.546184738955823
spectrometer,svmLinear,km,123,0.794326241134752,0.566265060240964
spectrometer,svmLinear,km,124,0.833333333333333,0.55421686746988
spectrometer,svmLinear,km,125,0.854609929078014,0.55421686746988
spectrometer,svmLinear,km,126,0.826241134751773,0.558232931726908
spectrometer,svmLinear,km,127,0.851063829787234,0.55421686746988
spectrometer,svmLinear,km,128,0.843971631205674,0.57429718875502
spectrometer,svmLinear,km,129,0.840425531914894,0.562248995983936
spectrometer,svmLinear,km,130,0.861702127659574,0.538152610441767
spectrometer,svmLinear,km,131,0.843971631205674,0.55421686746988
spectrometer,svmLinear,km,132,0.822695035460993,0.538152610441767
spectrometer,svmLinear,km,133,0.858156028368794,0.542168674698795
spectrometer,svmLinear,km,134,0.875886524822695,0.534136546184739
spectrometer,svmLinear,km,135,0.829787234042553,0.570281124497992
spectrometer,svmLinear,km,136,0.843971631205674,0.57429718875502
spectrometer,svmLinear,km,137,0.826241134751773,0.550200803212851
spectrometer,svmLinear,km,138,0.843971631205674,0.542168674698795
spectrometer,svmLinear,km,139,0.854609929078014,0.558232931726908
spectrometer,svmLinear,km,140,0.858156028368794,0.566265060240964
spectrometer,svmLinear,km,141,0.836879432624113,0.51004016064257
spectrometer,svmLinear,km,142,0.843971631205674,0.55421686746988
spectrometer,svmLinear,km,143,0.829787234042553,0.582329317269076
spectrometer,svmLinear,km,144,0.836879432624113,0.598393574297189
spectrometer,svmLinear,km,145,0.826241134751773,0.51004016064257
spectrometer,svmLinear,km,146,0.843971631205674,0.514056224899598
spectrometer,svmLinear,km,147,0.836879432624113,0.550200803212851
spectrometer,svmLinear,km,148,0.847517730496454,0.55421686746988
spectrometer,svmLinear,km,149,0.847517730496454,0.57429718875502
spectrometer,svmLinear,km,150,0.861702127659574,0.542168674698795
spectrometer,svmLinear,km,151,0.847517730496454,0.530120481927711
spectrometer,svmLinear,km,152,0.815602836879433,0.55421686746988
spectrometer,svmLinear,km,153,0.851063829787234,0.514056224899598
spectrometer,svmLinear,km,154,0.854609929078014,0.542168674698795
spectrometer,svmLinear,km,155,0.865248226950355,0.594377510040161
spectrometer,svmLinear,km,156,0.829787234042553,0.542168674698795
spectrometer,svmLinear,km,157,0.847517730496454,0.558232931726908
spectrometer,svmLinear,km,158,0.847517730496454,0.578313253012048
spectrometer,svmLinear,km,159,0.872340425531915,0.594377510040161
spectrometer,svmLinear,km,160,0.861702127659574,0.578313253012048
spectrometer,svmLinear,km,161,0.840425531914894,0.542168674698795
spectrometer,svmLinear,km,162,0.868794326241135,0.566265060240964
spectrometer,svmLinear,km,163,0.826241134751773,0.546184738955823
spectrometer,svmLinear,km,164,0.833333333333333,0.550200803212851
spectrometer,svmLinear,km,165,0.854609929078014,0.530120481927711
spectrometer,svmLinear,km,166,0.836879432624113,0.57429718875502
spectrometer,svmLinear,km,167,0.833333333333333,0.518072289156627
spectrometer,svmLinear,km,168,0.858156028368794,0.570281124497992
spectrometer,svmLinear,km,169,0.872340425531915,0.55421686746988
spectrometer,svmLinear,km,170,0.858156028368794,0.522088353413655
spectrometer,svmLinear,km,171,0.886524822695035,0.538152610441767
spectrometer,svmLinear,km,172,0.861702127659574,0.526104417670683
spectrometer,svmLinear,km,173,0.879432624113475,0.570281124497992
spectrometer,svmLinear,km,174,0.840425531914894,0.55421686746988
spectrometer,svmLinear,km,175,0.836879432624113,0.590361445783133
spectrometer,svmLinear,km,176,0.854609929078014,0.602409638554217
spectrometer,svmLinear,km,177,0.879432624113475,0.566265060240964
spectrometer,svmLinear,km,178,0.861702127659574,0.570281124497992
spectrometer,svmLinear,km,179,0.868794326241135,0.493975903614458
spectrometer,svmLinear,km,180,0.851063829787234,0.606425702811245
spectrometer,svmLinear,km,181,0.868794326241135,0.55421686746988
spectrometer,svmLinear,km,182,0.847517730496454,0.578313253012048
spectrometer,svmLinear,km,183,0.886524822695035,0.518072289156627
spectrometer,svmLinear,km,184,0.882978723404255,0.534136546184739
spectrometer,svmLinear,km,185,0.861702127659574,0.526104417670683
spectrometer,svmLinear,km,186,0.865248226950355,0.514056224899598
spectrometer,svmLinear,km,187,0.854609929078014,0.534136546184739
spectrometer,svmLinear,km,188,0.882978723404255,0.550200803212851
spectrometer,svmLinear,km,189,0.868794326241135,0.55421686746988
spectrometer,svmLinear,km,190,0.882978723404255,0.502008032128514
spectrometer,svmLinear,km,191,0.858156028368794,0.530120481927711
spectrometer,svmLinear,km,192,0.875886524822695,0.546184738955823
spectrometer,svmLinear,km,193,0.882978723404255,0.562248995983936
spectrometer,svmLinear,km,194,0.911347517730496,0.530120481927711
spectrometer,svmLinear,km,195,0.868794326241135,0.51004016064257
spectrometer,svmLinear,km,196,0.882978723404255,0.538152610441767
spectrometer,svmLinear,km,197,0.907801418439716,0.497991967871486
spectrometer,svmLinear,km,198,0.872340425531915,0.578313253012048
spectrometer,svmLinear,km,199,0.886524822695035,0.55421686746988
spectrometer,svmLinear,km,200,0.882978723404255,0.51004016064257
