Dataset,Classifier,Clustering,K,TrainAccuracy,TestAccuracy
yeast,svmLinear,km,106,0.683221476510067,0.59404600811908
yeast,svmLinear,km,107,0.646979865771812,0.595399188092016
yeast,svmLinear,km,108,0.664429530201342,0.591339648173207
yeast,svmLinear,km,109,0.622818791946309,0.622462787550744
yeast,svmLinear,km,110,0.644295302013423,0.619756427604871
yeast,svmLinear,km,111,0.663087248322148,0.591339648173207
yeast,svmLinear,km,112,0.669798657718121,0.606224627875507
yeast,svmLinear,km,113,0.646979865771812,0.633288227334235
yeast,svmLinear,km,114,0.651006711409396,0.621109607577808
yeast,svmLinear,km,115,0.668456375838926,0.585926928281461
yeast,svmLinear,km,116,0.661744966442953,0.589986468200271
yeast,svmLinear,km,117,0.656375838926174,0.621109607577808
yeast,svmLinear,km,118,0.671140939597315,0.566982408660352
yeast,svmLinear,km,119,0.669798657718121,0.577807848443843
yeast,svmLinear,km,120,0.659060402684564,0.607577807848444
yeast,svmLinear,km,121,0.661744966442953,0.596752368064953
yeast,svmLinear,km,122,0.673825503355705,0.596752368064953
yeast,svmLinear,km,123,0.667114093959732,0.600811907983762
yeast,svmLinear,km,124,0.660402684563758,0.606224627875507
yeast,svmLinear,km,125,0.649664429530201,0.59404600811908
yeast,svmLinear,km,126,0.685906040268456,0.57510148849797
yeast,svmLinear,km,127,0.638926174496644,0.615696887686062
yeast,svmLinear,km,128,0.651006711409396,0.625169147496617
yeast,svmLinear,km,129,0.661744966442953,0.610284167794317
yeast,svmLinear,km,130,0.645637583892617,0.60893098782138
yeast,svmLinear,km,131,0.671140939597315,0.599458728010825
yeast,svmLinear,km,132,0.675167785234899,0.59404600811908
yeast,svmLinear,km,133,0.665771812080537,0.60893098782138
yeast,svmLinear,km,134,0.673825503355705,0.577807848443843
yeast,svmLinear,km,135,0.68993288590604,0.587280108254398
yeast,svmLinear,km,136,0.664429530201342,0.598105548037889
yeast,svmLinear,km,137,0.661744966442953,0.604871447902571
yeast,svmLinear,km,138,0.656375838926174,0.599458728010825
yeast,svmLinear,km,139,0.659060402684564,0.602165087956698
yeast,svmLinear,km,140,0.683221476510067,0.589986468200271
yeast,svmLinear,km,141,0.663087248322148,0.610284167794317
yeast,svmLinear,km,142,0.651006711409396,0.600811907983762
yeast,svmLinear,km,143,0.679194630872483,0.588633288227334
yeast,svmLinear,km,144,0.668456375838926,0.603518267929635
yeast,svmLinear,km,145,0.645637583892617,0.614343707713126
yeast,svmLinear,km,146,0.661744966442953,0.596752368064953
yeast,svmLinear,km,147,0.668456375838926,0.619756427604871
yeast,svmLinear,km,148,0.645637583892617,0.618403247631935
yeast,svmLinear,km,149,0.687248322147651,0.573748308525034
yeast,svmLinear,km,150,0.665771812080537,0.583220568335589
yeast,svmLinear,km,151,0.661744966442953,0.606224627875507
yeast,svmLinear,km,152,0.67248322147651,0.606224627875507
yeast,svmLinear,km,153,0.696644295302013,0.588633288227334
yeast,svmLinear,km,154,0.668456375838926,0.596752368064953
