Dataset,Classifier,Clustering,K,TrainAccuracy,TestAccuracy
yeast,svmLinear,km,2,0.420134228187919,0.420134228187919
yeast,svmLinear,km,3,0.421476510067114,0.421476510067114
yeast,svmLinear,km,4,0.471140939597315,0.471140939597315
yeast,svmLinear,km,5,0.538255033557047,0.538255033557047
yeast,svmLinear,km,6,0.570469798657718,0.570469798657718
yeast,svmLinear,km,7,0.602684563758389,0.602684563758389
yeast,svmLinear,km,8,0.597315436241611,0.597315436241611
yeast,svmLinear,km,9,0.594630872483221,0.594630872483221
yeast,svmLinear,km,10,0.605369127516779,0.605369127516779
yeast,svmLinear,km,11,0.609395973154362,0.609395973154362
yeast,svmLinear,km,12,0.612080536912752,0.612080536912752
yeast,svmLinear,km,13,0.621476510067114,0.621476510067114
yeast,svmLinear,km,14,0.626845637583893,0.626845637583893
yeast,svmLinear,km,15,0.626845637583893,0.626845637583893
yeast,svmLinear,km,16,0.636241610738255,0.636241610738255
yeast,svmLinear,km,17,0.630872483221476,0.630872483221476
yeast,svmLinear,km,18,0.632214765100671,0.632214765100671
yeast,svmLinear,km,19,0.632214765100671,0.632214765100671
yeast,svmLinear,km,20,0.63758389261745,0.63758389261745
yeast,svmLinear,km,21,0.638926174496644,0.638926174496644
yeast,svmLinear,km,22,0.644295302013423,0.644295302013423
yeast,svmLinear,km,23,0.640268456375839,0.640268456375839
yeast,svmLinear,km,24,0.648322147651007,0.648322147651007
yeast,svmLinear,km,25,0.646979865771812,0.646979865771812
yeast,svmLinear,km,26,0.649664429530201,0.649664429530201
yeast,svmLinear,km,27,0.651006711409396,0.651006711409396
yeast,svmLinear,km,28,0.644295302013423,0.644295302013423
yeast,svmLinear,km,29,0.644295302013423,0.644295302013423
yeast,svmLinear,km,30,0.644295302013423,0.644295302013423
yeast,svmLinear,km,31,0.646979865771812,0.646979865771812
yeast,svmLinear,km,32,0.649664429530201,0.649664429530201
yeast,svmLinear,km,33,0.649664429530201,0.649664429530201
yeast,svmLinear,km,34,0.657718120805369,0.657718120805369
yeast,svmLinear,km,35,0.65503355704698,0.65503355704698
yeast,svmLinear,km,36,0.65503355704698,0.65503355704698
yeast,svmLinear,km,37,0.653691275167785,0.653691275167785
yeast,svmLinear,km,38,0.653691275167785,0.653691275167785
