Dataset,Classifier,Clustering,K,TrainAccuracy,TestAccuracy
wine,svmLinear,ap,11,0.966666666666667,0.977272727272727
breast-cancer-wisconsin,svmLinear,ap,19,0.964912280701754,0.956011730205279
yeast,svmLinear,ap,54,0.583892617449664,0.577807848443843
glass,svmLinear,ap,15,0.504587155963303,0.380952380952381
ecoli,svmLinear,ap,14,0.8,0.759036144578313
vowel-context,svmLinear,ap,45,0.305050505050505,0.16969696969697
iris,svmLinear,ap,5,0.84,0.813333333333333
pima-indians-diabetes,svmLinear,ap,34,0.807291666666667,0.721354166666667
sonar.all,svmLinear,ap,15,0.60952380952381,0.533980582524272
image-segmentation,svmLinear,ap,50,0.187878787878788,0.142857142857143
ionosphere,svmLinear,ap,26,0.926136363636364,0.931428571428571
spectrometer,svmLinear,ap,26,0.49645390070922,0.397590361445783
statlog-vehicle,svmLinear,ap,29,0.422169811320755,0.355450236966825
optdigits,svmLinear,ap,184,0.983991462113127,0.964756140975436
statlog-satimage,svmLinear,ap,73,0.901832867350109,0.893345771144279
pendigits,svmLinear,ap,134,0.98763411529369,0.983433460768251
wine,svmLinear,ap,8,0.966666666666667,0.943181818181818
breast-cancer-wisconsin,svmLinear,ap,22,0.956140350877193,0.973607038123167
yeast,svmLinear,ap,58,0.616107382550336,0.529093369418133
glass,svmLinear,ap,18,0.532110091743119,0.428571428571429
ecoli,svmLinear,ap,14,0.858823529411765,0.813253012048193
vowel-context,svmLinear,ap,44,0.57979797979798,0.424242424242424
iris,svmLinear,ap,7,0.8,0.746666666666667
pima-indians-diabetes,svmLinear,ap,36,0.791666666666667,0.752604166666667
sonar.all,svmLinear,ap,18,0.742857142857143,0.621359223300971
image-segmentation,svmLinear,ap,59,0.644155844155844,0.608658008658009
ionosphere,svmLinear,ap,33,0.784090909090909,0.64
spectrometer,svmLinear,ap,26,0.457446808510638,0.401606425702811
statlog-vehicle,svmLinear,ap,29,0.738207547169811,0.618483412322275
optdigits,svmLinear,ap,172,0.985058697972252,0.962976148095408
statlog-satimage,svmLinear,ap,69,0.898415657036347,0.897077114427861
pendigits,svmLinear,ap,133,0.988543371522095,0.986346258874932
wine,svmLinear,ap,9,0.988888888888889,0.965909090909091
breast-cancer-wisconsin,svmLinear,ap,22,0.976608187134503,0.958944281524927
yeast,svmLinear,ap,54,0.671140939597315,0.561569688768606
glass,svmLinear,ap,15,0.504587155963303,0.40952380952381
ecoli,svmLinear,ap,14,0.823529411764706,0.849397590361446
vowel-context,svmLinear,ap,47,0.696969696969697,0.531313131313131
iris,svmLinear,ap,5,0.8,0.786666666666667
pima-indians-diabetes,svmLinear,ap,33,0.776041666666667,0.734375
sonar.all,svmLinear,ap,16,0.714285714285714,0.611650485436893
image-segmentation,svmLinear,ap,55,0.814718614718615,0.76969696969697
ionosphere,svmLinear,ap,34,0.9375,0.891428571428571
spectrometer,svmLinear,ap,26,0.468085106382979,0.381526104417671
statlog-vehicle,svmLinear,ap,26,0.667452830188679,0.62085308056872
optdigits,svmLinear,ap,181,0.987548914976877,0.967960128159487
statlog-satimage,svmLinear,ap,72,0.906803355079217,0.89023631840796
pendigits,svmLinear,ap,141,0.991452991452991,0.988894957218278
wine,svmLinear,ap,11,0.977777777777778,0.943181818181818
breast-cancer-wisconsin,svmLinear,ap,22,0.956140350877193,0.967741935483871
yeast,svmLinear,ap,58,0.638926174496644,0.538565629228687
glass,svmLinear,ap,17,0.486238532110092,0.4
ecoli,svmLinear,ap,13,0.788235294117647,0.759036144578313
vowel-context,svmLinear,ap,46,0.527272727272727,0.387878787878788
iris,svmLinear,ap,6,0.826666666666667,0.72
pima-indians-diabetes,svmLinear,ap,37,0.802083333333333,0.747395833333333
sonar.all,svmLinear,ap,17,0.676190476190476,0.572815533980582
image-segmentation,svmLinear,ap,54,0.868398268398268,0.871861471861472
ionosphere,svmLinear,ap,30,0.920454545454545,0.92
spectrometer,svmLinear,ap,29,0.436170212765957,0.34136546184739
statlog-vehicle,svmLinear,ap,26,0.686320754716981,0.566350710900474
optdigits,svmLinear,ap,181,0.987904660263252,0.963688145247419
statlog-satimage,svmLinear,ap,72,0.907424666045356,0.885883084577114
pendigits,svmLinear,ap,135,0.987088561556647,0.98798470780994
